index,type,size,datatype,number of elements
25319,h2d,1229600,double,153700
25320,h2d,1229600,double,153700
25321,h2d,1229600,double,153700
25322,h2d,1229600,double,153700
25323,d2h,2048,double,256
25324,h2d,1229600,double,153700
25325,h2d,1229600,double,153700
25326,h2d,1229600,double,153700
25327,h2d,1229600,double,153700
25328,h2d,1229600,double,153700
25329,h2d,1229600,double,153700
25330,h2d,1229600,double,153700
25331,h2d,1229600,double,153700
25332,h2d,1229600,double,153700
25333,h2d,1229600,double,153700
25334,h2d,1229600,double,153700
25335,h2d,1229600,double,153700
25336,h2d,1229600,double,153700
25337,h2d,1229600,double,153700
25338,h2d,1229600,double,153700
25339,h2d,1229600,double,153700
25340,h2d,1229600,double,153700
25341,h2d,1229600,double,153700
25342,h2d,1229600,double,153700
25343,h2d,1229600,double,153700
25344,h2d,1229600,double,153700
25345,h2d,1229600,double,153700
25346,h2d,1229600,double,153700
25347,h2d,1229600,double,153700
25348,d2h,2048,double,256
25349,h2d,1229600,double,153700
25350,h2d,1229600,double,153700
25351,h2d,1229600,double,153700
25352,h2d,1229600,double,153700
25353,h2d,1229600,double,153700
25354,h2d,1229600,double,153700
25355,h2d,1229600,double,153700
25356,h2d,1229600,double,153700
25357,h2d,1229600,double,153700
25358,h2d,1229600,double,153700
25359,h2d,1229600,double,153700
25360,h2d,1229600,double,153700
25361,h2d,1229600,double,153700
25362,h2d,1229600,double,153700
25363,h2d,1229600,double,153700
25364,h2d,1229600,double,153700
25365,h2d,1229600,double,153700
25366,h2d,1229600,double,153700
25367,h2d,1229600,double,153700
25368,h2d,1229600,double,153700
25369,h2d,1229600,double,153700
25370,h2d,1229600,double,153700
25371,h2d,1229600,double,153700
25372,h2d,1229600,double,153700
25373,d2h,2048,double,256
25374,h2d,1229600,double,153700
25375,h2d,1229600,double,153700
25376,h2d,1229600,double,153700
25377,h2d,1229600,double,153700
25378,h2d,1229600,double,153700
25379,h2d,1229600,double,153700
25380,h2d,1229600,double,153700
25381,h2d,1229600,double,153700
25382,h2d,1229600,double,153700
25383,h2d,1229600,double,153700
25384,h2d,1229600,double,153700
25385,h2d,1229600,double,153700
25386,h2d,1229600,double,153700
25387,h2d,1229600,double,153700
25388,h2d,1229600,double,153700
25389,h2d,1229600,double,153700
25390,h2d,1229600,double,153700
25391,h2d,1229600,double,153700
25392,h2d,1229600,double,153700
25393,h2d,1229600,double,153700
25394,h2d,1229600,double,153700
25395,h2d,1229600,double,153700
25396,h2d,1229600,double,153700
25397,h2d,1229600,double,153700
25398,d2h,2048,double,256
25399,h2d,1229600,double,153700
25400,h2d,1229600,double,153700
25401,h2d,1229600,double,153700
25402,h2d,1229600,double,153700
25403,h2d,1229600,double,153700
25404,h2d,1229600,double,153700
25405,h2d,1229600,double,153700
25406,h2d,1229600,double,153700
25407,h2d,1229600,double,153700
25408,h2d,1229600,double,153700
25409,h2d,1229600,double,153700
25410,h2d,1229600,double,153700
25411,h2d,1229600,double,153700
25412,h2d,1229600,double,153700
25413,h2d,1229600,double,153700
25414,h2d,1229600,double,153700
25415,h2d,1229600,double,153700
25416,h2d,1229600,double,153700
25417,h2d,1229600,double,153700
25418,h2d,1229600,double,153700
25419,h2d,1229600,double,153700
25420,h2d,1229600,double,153700
25421,h2d,1229600,double,153700
25422,h2d,1229600,double,153700
25423,d2h,2048,double,256
25424,h2d,1229600,double,153700
25425,h2d,1229600,double,153700
25426,h2d,1229600,double,153700
25427,h2d,1229600,double,153700
25428,h2d,1229600,double,153700
25429,h2d,1229600,double,153700
25430,h2d,1229600,double,153700
25431,h2d,1229600,double,153700
25432,h2d,1229600,double,153700
25433,h2d,1229600,double,153700
25434,h2d,1229600,double,153700
25435,h2d,1229600,double,153700
25436,h2d,1229600,double,153700
25437,h2d,1229600,double,153700
25438,h2d,1229600,double,153700
25439,h2d,1229600,double,153700
25440,h2d,1229600,double,153700
25441,h2d,1229600,double,153700
25442,h2d,1229600,double,153700
25443,h2d,1229600,double,153700
25444,h2d,1229600,double,153700
25445,h2d,1229600,double,153700
25446,h2d,1229600,double,153700
25447,h2d,1229600,double,153700
25448,d2h,2048,double,256
25449,h2d,1229600,double,153700
25450,h2d,1229600,double,153700
25451,h2d,1229600,double,153700
25452,h2d,1229600,double,153700
25453,h2d,1229600,double,153700
25454,h2d,1229600,double,153700
25455,h2d,1229600,double,153700
25456,h2d,1229600,double,153700
25457,h2d,1229600,double,153700
25458,h2d,1229600,double,153700
25459,h2d,1229600,double,153700
25460,h2d,1229600,double,153700
25461,h2d,1229600,double,153700
25462,h2d,1229600,double,153700
25463,h2d,1229600,double,153700
25464,h2d,1229600,double,153700
25465,h2d,1229600,double,153700
25466,h2d,1229600,double,153700
25467,h2d,1229600,double,153700
25468,h2d,1229600,double,153700
25469,h2d,1229600,double,153700
25470,h2d,1229600,double,153700
25471,h2d,1229600,double,153700
25472,h2d,1229600,double,153700
25473,d2h,2048,double,256
25474,h2d,1229600,double,153700
25475,h2d,1229600,double,153700
25476,h2d,1229600,double,153700
25477,h2d,1229600,double,153700
25478,h2d,1229600,double,153700
25479,h2d,1229600,double,153700
25480,h2d,1229600,double,153700
25481,h2d,1229600,double,153700
25482,h2d,1229600,double,153700
25483,h2d,1229600,double,153700
25484,h2d,1229600,double,153700
25485,h2d,1229600,double,153700
25486,h2d,1229600,double,153700
25487,h2d,1229600,double,153700
25488,h2d,1229600,double,153700
25489,h2d,1229600,double,153700
25490,h2d,1229600,double,153700
25491,h2d,1229600,double,153700
25492,h2d,1229600,double,153700
25493,h2d,1229600,double,153700
25494,h2d,1229600,double,153700
25495,h2d,1229600,double,153700
25496,h2d,1229600,double,153700
25497,h2d,1229600,double,153700
25498,d2h,2048,double,256
25499,h2d,1229600,double,153700
25500,h2d,1229600,double,153700
25501,h2d,1229600,double,153700
25502,h2d,1229600,double,153700
25503,h2d,1229600,double,153700
25504,h2d,1229600,double,153700
25505,h2d,1229600,double,153700
25506,h2d,1229600,double,153700
25507,h2d,1229600,double,153700
25508,h2d,1229600,double,153700
25509,h2d,1229600,double,153700
25510,h2d,1229600,double,153700
25511,h2d,1229600,double,153700
25512,h2d,1229600,double,153700
25513,h2d,1229600,double,153700
25514,h2d,1229600,double,153700
25515,d2h,2048,double,256
25516,d2h,2048,double,256
25517,d2h,2048,double,256
25518,d2h,2048,double,256
25519,d2h,2048,double,256
25520,h2d,1229600,double,153700
25521,h2d,1229600,double,153700
25522,h2d,1229600,double,153700
25523,h2d,1229600,double,153700
25524,h2d,1229600,double,153700
25525,h2d,1229600,double,153700
25526,h2d,1229600,double,153700
25527,h2d,1229600,double,153700
25528,d2h,2048,double,256
25529,h2d,1229600,double,153700
25530,h2d,1229600,double,153700
25531,h2d,1229600,double,153700
25532,h2d,1229600,double,153700
25533,h2d,1229600,double,153700
25534,h2d,1229600,double,153700
25535,h2d,1229600,double,153700
25536,h2d,1229600,double,153700
25537,h2d,1229600,double,153700
25538,h2d,1229600,double,153700
25539,h2d,1229600,double,153700
25540,h2d,1229600,double,153700
25541,h2d,1229600,double,153700
25542,h2d,1229600,double,153700
25543,h2d,1229600,double,153700
25544,h2d,1229600,double,153700
25545,h2d,1229600,double,153700
25546,h2d,1229600,double,153700
25547,h2d,1229600,double,153700
25548,h2d,1229600,double,153700
25549,h2d,1229600,double,153700
25550,h2d,1229600,double,153700
25551,h2d,1229600,double,153700
25552,h2d,1229600,double,153700
25553,d2h,2048,double,256
25554,h2d,1229600,double,153700
25555,h2d,1229600,double,153700
25556,h2d,1229600,double,153700
25557,h2d,1229600,double,153700
25558,h2d,1229600,double,153700
25559,h2d,1229600,double,153700
25560,h2d,1229600,double,153700
25561,h2d,1229600,double,153700
25562,h2d,1229600,double,153700
25563,h2d,1229600,double,153700
25564,h2d,1229600,double,153700
25565,h2d,1229600,double,153700
25566,h2d,1229600,double,153700
25567,h2d,1229600,double,153700
25568,h2d,1229600,double,153700
25569,h2d,1229600,double,153700
25570,h2d,1229600,double,153700
25571,h2d,1229600,double,153700
25572,h2d,1229600,double,153700
25573,h2d,1229600,double,153700
25574,h2d,1229600,double,153700
25575,h2d,1229600,double,153700
25576,h2d,1229600,double,153700
25577,h2d,1229600,double,153700
25578,d2h,2048,double,256
25579,h2d,1229600,double,153700
25580,h2d,1229600,double,153700
25581,h2d,1229600,double,153700
25582,h2d,1229600,double,153700
25583,h2d,1229600,double,153700
25584,h2d,1229600,double,153700
25585,h2d,1229600,double,153700
25586,h2d,1229600,double,153700
25587,h2d,1229600,double,153700
25588,h2d,1229600,double,153700
25589,h2d,1229600,double,153700
25590,h2d,1229600,double,153700
25591,h2d,1229600,double,153700
25592,h2d,1229600,double,153700
25593,h2d,1229600,double,153700
25594,h2d,1229600,double,153700
25595,h2d,1229600,double,153700
25596,h2d,1229600,double,153700
25597,h2d,1229600,double,153700
25598,h2d,1229600,double,153700
25599,h2d,1229600,double,153700
25600,h2d,1229600,double,153700
25601,h2d,1229600,double,153700
25602,h2d,1229600,double,153700
25603,d2h,2048,double,256
25604,h2d,1229600,double,153700
25605,h2d,1229600,double,153700
25606,h2d,1229600,double,153700
25607,h2d,1229600,double,153700
25608,h2d,1229600,double,153700
25609,h2d,1229600,double,153700
25610,h2d,1229600,double,153700
25611,h2d,1229600,double,153700
25612,h2d,1229600,double,153700
25613,h2d,1229600,double,153700
25614,h2d,1229600,double,153700
25615,h2d,1229600,double,153700
25616,h2d,1229600,double,153700
25617,h2d,1229600,double,153700
25618,h2d,1229600,double,153700
25619,h2d,1229600,double,153700
25620,h2d,1229600,double,153700
25621,h2d,1229600,double,153700
25622,h2d,1229600,double,153700
25623,h2d,1229600,double,153700
25624,h2d,1229600,double,153700
25625,h2d,1229600,double,153700
25626,h2d,1229600,double,153700
25627,h2d,1229600,double,153700
25628,d2h,2048,double,256
25629,h2d,1229600,double,153700
25630,h2d,1229600,double,153700
25631,h2d,1229600,double,153700
25632,h2d,1229600,double,153700
25633,h2d,1229600,double,153700
25634,h2d,1229600,double,153700
25635,h2d,1229600,double,153700
25636,h2d,1229600,double,153700
25637,h2d,1229600,double,153700
25638,h2d,1229600,double,153700
25639,h2d,1229600,double,153700
25640,h2d,1229600,double,153700
25641,h2d,1229600,double,153700
25642,h2d,1229600,double,153700
25643,h2d,1229600,double,153700
25644,h2d,1229600,double,153700
25645,h2d,1229600,double,153700
25646,h2d,1229600,double,153700
25647,h2d,1229600,double,153700
25648,h2d,1229600,double,153700
25649,h2d,1229600,double,153700
25650,h2d,1229600,double,153700
25651,h2d,1229600,double,153700
25652,h2d,1229600,double,153700
25653,d2h,2048,double,256
25654,h2d,1229600,double,153700
25655,h2d,1229600,double,153700
25656,h2d,1229600,double,153700
25657,h2d,1229600,double,153700
25658,h2d,1229600,double,153700
25659,h2d,1229600,double,153700
25660,h2d,1229600,double,153700
25661,h2d,1229600,double,153700
25662,h2d,1229600,double,153700
25663,h2d,1229600,double,153700
25664,h2d,1229600,double,153700
25665,h2d,1229600,double,153700
25666,h2d,1229600,double,153700
25667,h2d,1229600,double,153700
25668,h2d,1229600,double,153700
25669,h2d,1229600,double,153700
25670,h2d,1229600,double,153700
25671,h2d,1229600,double,153700
25672,h2d,1229600,double,153700
25673,h2d,1229600,double,153700
25674,h2d,1229600,double,153700
25675,h2d,1229600,double,153700
25676,h2d,1229600,double,153700
25677,h2d,1229600,double,153700
25678,d2h,2048,double,256
25679,h2d,1229600,double,153700
25680,h2d,1229600,double,153700
25681,h2d,1229600,double,153700
25682,h2d,1229600,double,153700
25683,h2d,1229600,double,153700
25684,h2d,1229600,double,153700
25685,h2d,1229600,double,153700
25686,h2d,1229600,double,153700
25687,h2d,1229600,double,153700
25688,h2d,1229600,double,153700
25689,h2d,1229600,double,153700
25690,h2d,1229600,double,153700
25691,h2d,1229600,double,153700
25692,h2d,1229600,double,153700
25693,h2d,1229600,double,153700
25694,h2d,1229600,double,153700
25695,h2d,1229600,double,153700
25696,h2d,1229600,double,153700
25697,h2d,1229600,double,153700
25698,h2d,1229600,double,153700
25699,h2d,1229600,double,153700
25700,h2d,1229600,double,153700
25701,h2d,1229600,double,153700
25702,h2d,1229600,double,153700
25703,d2h,2048,double,256
25704,h2d,1229600,double,153700
25705,h2d,1229600,double,153700
25706,h2d,1229600,double,153700
25707,h2d,1229600,double,153700
25708,h2d,1229600,double,153700
25709,h2d,1229600,double,153700
25710,h2d,1229600,double,153700
25711,h2d,1229600,double,153700
25712,h2d,1229600,double,153700
25713,h2d,1229600,double,153700
25714,h2d,1229600,double,153700
25715,h2d,1229600,double,153700
25716,h2d,1229600,double,153700
25717,h2d,1229600,double,153700
25718,h2d,1229600,double,153700
25719,h2d,1229600,double,153700
25720,h2d,1229600,double,153700
25721,h2d,1229600,double,153700
25722,h2d,1229600,double,153700
25723,h2d,1229600,double,153700
25724,h2d,1229600,double,153700
25725,h2d,1229600,double,153700
25726,h2d,1229600,double,153700
25727,h2d,1229600,double,153700
25728,d2h,2048,double,256
25729,h2d,1229600,double,153700
25730,h2d,1229600,double,153700
25731,h2d,1229600,double,153700
25732,h2d,1229600,double,153700
25733,h2d,1229600,double,153700
25734,h2d,1229600,double,153700
25735,h2d,1229600,double,153700
25736,h2d,1229600,double,153700
25737,h2d,1229600,double,153700
25738,h2d,1229600,double,153700
25739,h2d,1229600,double,153700
25740,h2d,1229600,double,153700
25741,h2d,1229600,double,153700
25742,h2d,1229600,double,153700
25743,h2d,1229600,double,153700
25744,h2d,1229600,double,153700
25745,h2d,1229600,double,153700
25746,h2d,1229600,double,153700
25747,h2d,1229600,double,153700
25748,h2d,1229600,double,153700
25749,h2d,1229600,double,153700
25750,h2d,1229600,double,153700
25751,h2d,1229600,double,153700
25752,h2d,1229600,double,153700
25753,d2h,2048,double,256
25754,h2d,1229600,double,153700
25755,h2d,1229600,double,153700
25756,h2d,1229600,double,153700
25757,h2d,1229600,double,153700
25758,h2d,1229600,double,153700
25759,h2d,1229600,double,153700
25760,h2d,1229600,double,153700
25761,h2d,1229600,double,153700
25762,h2d,1229600,double,153700
25763,h2d,1229600,double,153700
25764,h2d,1229600,double,153700
25765,h2d,1229600,double,153700
25766,h2d,1229600,double,153700
25767,h2d,1229600,double,153700
25768,h2d,1229600,double,153700
25769,h2d,1229600,double,153700
25770,d2h,2048,double,256
25771,d2h,2048,double,256
25772,d2h,2048,double,256
25773,d2h,2048,double,256
25774,d2h,2048,double,256
25775,h2d,1229600,double,153700
25776,h2d,1229600,double,153700
25777,h2d,1229600,double,153700
25778,h2d,1229600,double,153700
25779,h2d,1229600,double,153700
25780,h2d,1229600,double,153700
25781,h2d,1229600,double,153700
25782,h2d,1229600,double,153700
25783,d2h,2048,double,256
25784,h2d,1229600,double,153700
25785,h2d,1229600,double,153700
25786,h2d,1229600,double,153700
25787,h2d,1229600,double,153700
25788,h2d,1229600,double,153700
25789,h2d,1229600,double,153700
25790,h2d,1229600,double,153700
25791,h2d,1229600,double,153700
25792,h2d,1229600,double,153700
25793,h2d,1229600,double,153700
25794,h2d,1229600,double,153700
25795,h2d,1229600,double,153700
25796,h2d,1229600,double,153700
25797,h2d,1229600,double,153700
25798,h2d,1229600,double,153700
25799,h2d,1229600,double,153700
25800,h2d,1229600,double,153700
25801,h2d,1229600,double,153700
25802,h2d,1229600,double,153700
25803,h2d,1229600,double,153700
25804,h2d,1229600,double,153700
25805,h2d,1229600,double,153700
25806,h2d,1229600,double,153700
25807,h2d,1229600,double,153700
25808,d2h,2048,double,256
25809,h2d,1229600,double,153700
25810,h2d,1229600,double,153700
25811,h2d,1229600,double,153700
25812,h2d,1229600,double,153700
25813,h2d,1229600,double,153700
25814,h2d,1229600,double,153700
25815,h2d,1229600,double,153700
25816,h2d,1229600,double,153700
25817,h2d,1229600,double,153700
